Country,Year,GDP_per_capita
SampleCountry,1961,1996
SampleCountry,1962,3052.70018744163
SampleCountry,1961,1997
SampleCountry,1962,3026.04154231393
SampleCountry,1961,1998
SampleCountry,1962,3152.2020478855
SampleCountry,1961,1999
SampleCountry,1962,3294.26988339657
SampleCountry,1961,2000
SampleCountry,1962,3508.294236637
SampleCountry,1961,2001
SampleCountry,1962,3724.75466168304
SampleCountry,1961,2002
SampleCountry,1962,4206.28052894181
SampleCountry,1961,2003
SampleCountry,1962,4516.28332446682
SampleCountry,1961,2004
SampleCountry,1962,4839.82811114248
SampleCountry,1961,2005
SampleCountry,1962,4819.50776653843
SampleCountry,1961,2006
SampleCountry,1962,4984.47405931447
SampleCountry,1961,2007
SampleCountry,1962,5427.96377252312
SampleCountry,1961,2008
SampleCountry,1962,5480.26117644588
SampleCountry,1961,2009
SampleCountry,1962,6338.56011405358
SampleCountry,1961,2010
SampleCountry,1962,6344.0383771432
SampleCountry,1961,2011
SampleCountry,1962,6864.54816771858
SampleCountry,1961,2012
SampleCountry,1962,7448.2040563865
SampleCountry,1961,2013
SampleCountry,1962,6932.56472176781
SampleCountry,1961,2014
SampleCountry,1962,6909.60169568597
SampleCountry,1961,2015
SampleCountry,1962,6947.38136096464
SampleCountry,1961,2016
SampleCountry,1962,7092.71985352677
SampleCountry,1961,2017
SampleCountry,1962,7424.80212287327
SampleCountry,1961,2018
SampleCountry,1962,7986.33421210788
SampleCountry,1961,2019
SampleCountry,1962,8694.12438005692
SampleCountry,1961,2020
SampleCountry,1962,9221.23461079424
SampleCountry,1961,2021
SampleCountry,1962,9751.42661155932
SampleCountry,1961,2022
SampleCountry,1962,10083.021279225
SampleCountry,1961,2023
SampleCountry,1962,10462.7929159533
SampleCountry,1961,2024
SampleCountry,1962,8968.55890108484
SampleCountry,1961,2025
SampleCountry,1962,9622.24050459345
SampleCountry,1961,2026
SampleCountry,1962,10474.2652893842
SampleCountry,1961,2027
SampleCountry,1962,11246.3451228921
SampleCountry,1961,1974
SampleCountry,1962,1498.27643678161
SampleCountry,1961,1975
SampleCountry,1962,1874.29530190099
SampleCountry,1961,1976
SampleCountry,1962,2196.71424019198
SampleCountry,1961,1977
SampleCountry,1962,2860.28057640115
SampleCountry,1961,1978
SampleCountry,1962,3432.70603291276
SampleCountry,1961,1979
SampleCountry,1962,4257.87561148406
SampleCountry,1961,1980
SampleCountry,1962,4844.65629347485
SampleCountry,1961,1981
SampleCountry,1962,5713.96253360554
SampleCountry,1961,1982
SampleCountry,1962,7235.5169393433
SampleCountry,1961,1983
SampleCountry,1962,8480.76253105822
SampleCountry,1961,1984
SampleCountry,1962,9483.10240585198
SampleCountry,1961,1985
SampleCountry,1962,8544.09791016512
SampleCountry,1961,1986
SampleCountry,1962,7813.65128212172
SampleCountry,1961,1987
SampleCountry,1962,7988.17794662988
SampleCountry,1961,1988
SampleCountry,1962,7198.7078081665
SampleCountry,1961,1989
SampleCountry,1962,7760.83426370628
SampleCountry,1961,1990
SampleCountry,1962,11271.3325735884
SampleCountry,1961,1991
SampleCountry,1962,14554.3513669736
SampleCountry,1961,1992
SampleCountry,1962,16397.9501938761
SampleCountry,1961,1993
SampleCountry,1962,16813.7414501107
SampleCountry,1961,1994
SampleCountry,1962,18326.9295023252
SampleCountry,1961,1995
SampleCountry,1962,18315.3165631906
SampleCountry,1961,1996
SampleCountry,1962,18768.8275325455
SampleCountry,1961,1997
SampleCountry,1962,16797.3578218828
SampleCountry,1961,1998
SampleCountry,1962,18124.0998075763
SampleCountry,1961,1999
SampleCountry,1962,21665.8295173116
SampleCountry,1961,2000
SampleCountry,1962,21422.4609853672
SampleCountry,1961,2001
SampleCountry,1962,19145.614890096
SampleCountry,1961,2002
SampleCountry,1962,20496.578783559
SampleCountry,1961,2003
SampleCountry,1962,20170.322763798
SampleCountry,1961,2004
SampleCountry,1962,19004.0038435698
SampleCountry,1961,2005
SampleCountry,1962,19275.4339659556
SampleCountry,1961,2006
SampleCountry,1962,20652.8417042443
SampleCountry,1961,2007
SampleCountry,1962,27459.8753295461
SampleCountry,1961,2008
SampleCountry,1962,32023.6820516137
SampleCountry,1961,2009
SampleCountry,1962,32489.7277309899
SampleCountry,1961,2010
SampleCountry,1962,35458.2542977474
SampleCountry,1961,2011
SampleCountry,1962,39780.9441368721
SampleCountry,1961,2012
SampleCountry,1962,44366.7858688175
SampleCountry,1961,2013
SampleCountry,1962,44918.8413832155
SampleCountry,1961,2014
SampleCountry,1962,43988.5280290494
SampleCountry,1961,2015
SampleCountry,1962,47186.8759969388
SampleCountry,1961,2016
SampleCountry,1962,45936.9562817724
SampleCountry,1961,2017
SampleCountry,1962,47535.4883792376
SampleCountry,1961,2018
SampleCountry,1962,50485.2244135291
SampleCountry,1961,2019
SampleCountry,1962,44536.3549705377
SampleCountry,1961,2020
SampleCountry,1962,48181.7453541266
SampleCountry,1961,2021
SampleCountry,1962,50765.7494665372
SampleCountry,1961,2022
SampleCountry,1962,54545.135857765
SampleCountry,1961,2023
SampleCountry,1962,53309.2035905065
SampleCountry,1961,2024
SampleCountry,1962,54693.0766804265
SampleCountry,1961,2025
SampleCountry,1962,57116.295770722
SampleCountry,1961,1964
SampleCountry,1962,256.813115286608
SampleCountry,1961,1965
SampleCountry,1962,257.20215058952
SampleCountry,1961,1966
SampleCountry,1962,265.21065183936
SampleCountry,1961,1967
SampleCountry,1962,284.397504292538
SampleCountry,1961,1968
SampleCountry,1962,284.197970339364
SampleCountry,1961,1969
SampleCountry,1962,282.97764170403
SampleCountry,1961,1970
SampleCountry,1962,287.277848723331
SampleCountry,1961,1971
SampleCountry,1962,291.934180943356
SampleCountry,1961,1972
SampleCountry,1962,314.666876118943
SampleCountry,1961,1973
SampleCountry,1962,326.30273339901
SampleCountry,1961,1974
SampleCountry,1962,352.790808761812
SampleCountry,1961,1975
SampleCountry,1962,358.373560380293
SampleCountry,1961,1976
SampleCountry,1962,369.762757413424
SampleCountry,1961,1977
SampleCountry,1962,440.562871690613
SampleCountry,1961,1978
SampleCountry,1962,528.57311003132
SampleCountry,1961,1979
SampleCountry,1962,594.88660866336
SampleCountry,1961,1980
SampleCountry,1962,697.064609693019
SampleCountry,1961,1981
SampleCountry,1962,856.125495292911
SampleCountry,1961,1982
SampleCountry,1962,925.180026499901
SampleCountry,1961,1983
SampleCountry,1962,1025.98223460072
SampleCountry,1961,1984
SampleCountry,1962,1141.80549814991
SampleCountry,1961,1985
SampleCountry,1962,1216.49639722044
SampleCountry,1961,1986
SampleCountry,1962,1203.96540667638
SampleCountry,1961,1987
SampleCountry,1962,1219.73545354345
SampleCountry,1961,1988
SampleCountry,1962,1241.04242582773
SampleCountry,1961,1989
SampleCountry,1962,1238.47545209176
SampleCountry,1961,1990
SampleCountry,1962,896.063263473632
SampleCountry,1961,1991
SampleCountry,1962,853.903772501246
SampleCountry,1961,1992
SampleCountry,1962,919.070773138882
SampleCountry,1961,1993
SampleCountry,1962,958.427471156263
SampleCountry,1961,1994
SampleCountry,1962,847.688561830359
SampleCountry,1961,1995
SampleCountry,1962,1014.40279682682
SampleCountry,1961,1996
SampleCountry,1962,1096.45976992698
SampleCountry,1961,1997
SampleCountry,1962,1165.67442716224
SampleCountry,1961,1998
SampleCountry,1962,1292.67202750483
SampleCountry,1961,1999
SampleCountry,1962,1421.06177809796
SampleCountry,1961,2000
SampleCountry,1962,1481.05986750672
SampleCountry,1961,2001
SampleCountry,1962,1638.46281851789
SampleCountry,1961,2002
SampleCountry,1962,1741.20114182856
SampleCountry,1961,2003
SampleCountry,1962,1603.64776144934
SampleCountry,1961,2004
SampleCountry,1962,1648.96578971559
SampleCountry,1961,2005
SampleCountry,1962,1537.68663578252
SampleCountry,1961,2006
SampleCountry,1962,1669.33517469705
SampleCountry,1961,2007
SampleCountry,1962,1722.54701910774
SampleCountry,1961,2008
SampleCountry,1962,1840.91184884
SampleCountry,1961,2009
SampleCountry,1962,2046.46611650758
SampleCountry,1961,2010
SampleCountry,1962,2225.1234753878
SampleCountry,1961,2011
SampleCountry,1962,2458.81573919384
SampleCountry,1961,2012
SampleCountry,1962,2763.05988172926
SampleCountry,1961,2013
SampleCountry,1962,2611.64632773352
SampleCountry,1961,2014
SampleCountry,1962,2805.25960237322
SampleCountry,1961,2015
SampleCountry,1962,3168.98370607705
SampleCountry,1961,2016
SampleCountry,1962,3286.61959336267
SampleCountry,1961,2017
SampleCountry,1962,3444.15971843874
SampleCountry,1961,2018
SampleCountry,1962,3689.14472473545
SampleCountry,1961,2019
SampleCountry,1962,3893.50521848131
SampleCountry,1961,2020
SampleCountry,1962,4060.13755621218
SampleCountry,1961,2021
SampleCountry,1962,4324.99607911366
SampleCountry,1961,2022
SampleCountry,1962,4352.94651790253
SampleCountry,1961,2023
SampleCountry,1962,4511.99755157656
SampleCountry,1961,2024
SampleCountry,1962,4477.61761796418
SampleCountry,1961,2025
SampleCountry,1962,4913.94712869347
SampleCountry,1961,2026
SampleCountry,1962,5358.08963795
SampleCountry,1961,2027
SampleCountry,1962,5762.82174615918
SampleCountry,1961,2006
SampleCountry,1962,20909.9590302806
SampleCountry,1961,2007
SampleCountry,1962,21877.3178371553
SampleCountry,1961,2008
SampleCountry,1962,23618.8266894573
SampleCountry,1961,2009
SampleCountry,1962,25631.9776108052
SampleCountry,1961,2010
SampleCountry,1962,25709.9351488422
SampleCountry,1961,2011
SampleCountry,1962,26605.4324214756
SampleCountry,1961,2012
SampleCountry,1962,28112.2316573422
SampleCountry,1961,2013
SampleCountry,1962,29054.0581201519
SampleCountry,1961,2014
SampleCountry,1962,29719.7967836082
SampleCountry,1961,2015
SampleCountry,1962,29926.2052442913
SampleCountry,1961,2016
SampleCountry,1962,31653.7506538168
SampleCountry,1961,2017
SampleCountry,1962,32530.7593121483
SampleCountry,1961,2018
SampleCountry,1962,33900.1486530583
SampleCountry,1961,2019
SampleCountry,1962,35165.7014644795
SampleCountry,1961,2020
SampleCountry,1962,35930.6594898711
SampleCountry,1961,2021
SampleCountry,1962,36779.0078903909
SampleCountry,1961,2022
SampleCountry,1962,37195.9503070464
SampleCountry,1961,2023
SampleCountry,1962,39274.9431424899
SampleCountry,1961,2024
SampleCountry,1962,36482.9363953675
SampleCountry,1961,2025
SampleCountry,1962,38074.8793745801
SampleCountry,1961,2026
SampleCountry,1962,41833.1517132825
SampleCountry,1961,1964
SampleCountry,1962,299.074645785091
SampleCountry,1961,1965
SampleCountry,1962,319.017754796284
SampleCountry,1961,1966
SampleCountry,1962,327.392579238974
SampleCountry,1961,1967
SampleCountry,1962,288.820390442321
SampleCountry,1961,1968
SampleCountry,1962,313.261161893769
SampleCountry,1961,1969
SampleCountry,1962,335.73593687831
SampleCountry,1961,1970
SampleCountry,1962,352.589675035291
SampleCountry,1961,1971
SampleCountry,1962,377.732621967981
SampleCountry,1961,1972
SampleCountry,1962,339.786441079035
SampleCountry,1961,1973
SampleCountry,1962,361.187616176221
SampleCountry,1961,1974
SampleCountry,1962,381.098754100227
SampleCountry,1961,1975
SampleCountry,1962,395.769663599294
SampleCountry,1961,1976
SampleCountry,1962,395.474264576572
SampleCountry,1961,1977
SampleCountry,1962,420.533678630093
SampleCountry,1961,1978
SampleCountry,1962,587.968877003464
SampleCountry,1961,1979
SampleCountry,1962,663.799722651899
SampleCountry,1961,1980
SampleCountry,1962,604.105267775602
SampleCountry,1961,1981
SampleCountry,1962,592.99759837818
SampleCountry,1961,1982
SampleCountry,1962,663.208586084495
SampleCountry,1961,1983
SampleCountry,1962,688.827652838343
SampleCountry,1961,1984
SampleCountry,1962,778.958814102357
SampleCountry,1961,1985
SampleCountry,1962,734.567458871119
SampleCountry,1961,1986
SampleCountry,1962,620.564636570569
SampleCountry,1961,1987
SampleCountry,1962,630.672779209107
SampleCountry,1961,1988
SampleCountry,1962,565.33443558244
SampleCountry,1961,1989
SampleCountry,1962,587.818395225034
SampleCountry,1961,1990
SampleCountry,1962,657.014000212061
SampleCountry,1961,1991
SampleCountry,1962,464.052566270711
SampleCountry,1961,1992
SampleCountry,1962,544.715209244099
SampleCountry,1961,1993
SampleCountry,1962,503.109019103922
SampleCountry,1961,1994
SampleCountry,1962,528.851095342994
SampleCountry,1961,1995
SampleCountry,1962,466.039938988882
SampleCountry,1961,1996
SampleCountry,1962,498.156636569954
SampleCountry,1961,1997
SampleCountry,1962,603.084316652805
SampleCountry,1961,1998
SampleCountry,1962,715.611525201717
SampleCountry,1961,1999
SampleCountry,1962,819.668541584905
SampleCountry,1961,2000
SampleCountry,1962,927.523847211669
SampleCountry,1961,2001
SampleCountry,1962,982.804753805587
SampleCountry,1961,2002
SampleCountry,1962,939.685488169724
SampleCountry,1961,2003
SampleCountry,1962,908.790631391797
SampleCountry,1961,2004
SampleCountry,1962,931.796651718955
SampleCountry,1961,2005
SampleCountry,1962,931.574723847673
SampleCountry,1961,2006
SampleCountry,1962,950.866932470993
SampleCountry,1961,2007
SampleCountry,1962,973.742598054188
SampleCountry,1961,2008
SampleCountry,1962,1033.31030902188
SampleCountry,1961,2009
SampleCountry,1962,1084.06541388904
SampleCountry,1961,2010
SampleCountry,1962,3135.60553528326
SampleCountry,1961,2011
SampleCountry,1962,3608.28685240188
SampleCountry,1961,2012
SampleCountry,1962,4008.9628671603
SampleCountry,1961,2013
SampleCountry,1962,4209.13230624565
SampleCountry,1961,2014
SampleCountry,1962,4581.76179693492
SampleCountry,1961,2015
SampleCountry,1962,4947.22170589917
SampleCountry,1961,2016
SampleCountry,1962,5444.39751913913
SampleCountry,1961,2017
SampleCountry,1962,5556.91231156932
SampleCountry,1961,2018
SampleCountry,1962,5472.68820452237
SampleCountry,1961,2019
SampleCountry,1962,5640.41560569466
SampleCountry,1961,2020
SampleCountry,1962,5870.87823759835
SampleCountry,1961,2021
SampleCountry,1962,6178.6650437298
SampleCountry,1961,2022
SampleCountry,1962,6048.38697180418
SampleCountry,1961,2023
SampleCountry,1962,6405.82443444562
SampleCountry,1961,2024
SampleCountry,1962,6775.70939096303
SampleCountry,1961,2025
SampleCountry,1962,9860.87233445443
SampleCountry,1961,2026
SampleCountry,1962,17913.4910146288
SampleCountry,1961,2027
SampleCountry,1962,20765.3503593109
SampleCountry,1961,1964
SampleCountry,1962,1204.64351764312
SampleCountry,1961,1965
SampleCountry,1962,1269.17727027403
SampleCountry,1961,1966
SampleCountry,1962,1355.86617609812
SampleCountry,1961,1967
SampleCountry,1962,1441.01034265384
SampleCountry,1961,1968
SampleCountry,1962,1556.3071889428
SampleCountry,1961,1969
SampleCountry,1962,1672.41751530392
SampleCountry,1961,1970
SampleCountry,1962,1811.83066426722
SampleCountry,1961,1971
SampleCountry,1962,1917.20470179378
SampleCountry,1961,1972
SampleCountry,1962,2060.25073810202
SampleCountry,1961,1973
SampleCountry,1962,2249.48841021168
SampleCountry,1961,1974
SampleCountry,1962,2446.30936054653
SampleCountry,1961,1975
SampleCountry,1962,2688.46534646172
SampleCountry,1961,1976
SampleCountry,1962,3093.63266266682
SampleCountry,1961,1977
SampleCountry,1962,3719.15269442089
SampleCountry,1961,1978
SampleCountry,1962,4169.33576343608
SampleCountry,1961,1979
SampleCountry,1962,4611.69499045107
SampleCountry,1961,1980
SampleCountry,1962,4982.51393742908
SampleCountry,1961,1981
SampleCountry,1962,5595.53706972951
SampleCountry,1961,1982
SampleCountry,1962,6663.77892867682
SampleCountry,1961,1983
SampleCountry,1962,7639.5788420401
SampleCountry,1961,1984
SampleCountry,1962,8461.55399934555
SampleCountry,1961,1985
SampleCountry,1962,8525.38555037204
SampleCountry,1961,1986
SampleCountry,1962,8381.14722129559
SampleCountry,1961,1987
SampleCountry,1962,8599.86512046421
SampleCountry,1961,1988
SampleCountry,1962,8907.2634661274
SampleCountry,1961,1989
SampleCountry,1962,9285.72915417631
SampleCountry,1961,1990
SampleCountry,1962,11204.7431758201
SampleCountry,1961,1991
SampleCountry,1962,12904.2331854839
SampleCountry,1961,1992
SampleCountry,1962,14425.686240468
SampleCountry,1961,1993
SampleCountry,1962,14918.9671184782
SampleCountry,1961,1994
SampleCountry,1962,16603.8457412633
SampleCountry,1961,1995
SampleCountry,1962,17400.2465711859
SampleCountry,1961,1996
SampleCountry,1962,18496.9354525031
SampleCountry,1961,1997
SampleCountry,1962,18501.9190592926
SampleCountry,1961,1998
SampleCountry,1962,19667.3328767174
SampleCountry,1961,1999
SampleCountry,1962,21696.1467879503
SampleCountry,1961,2000
SampleCountry,1962,21744.9733606176
SampleCountry,1961,2001
SampleCountry,1962,21270.5228948986
SampleCountry,1961,2002
SampleCountry,1962,21125.8778151119
SampleCountry,1961,2003
SampleCountry,1962,22013.2575106143
SampleCountry,1961,2004
SampleCountry,1962,22409.9007588105
SampleCountry,1961,2005
SampleCountry,1962,22119.2818075546
SampleCountry,1961,2006
SampleCountry,1962,22968.4725051782
SampleCountry,1961,2007
SampleCountry,1962,25651.8389582777
SampleCountry,1961,2008
SampleCountry,1962,28502.739036532
SampleCountry,1961,2009
SampleCountry,1962,30103.6580732481
SampleCountry,1961,2010
SampleCountry,1962,31763.2580538848
SampleCountry,1961,2011
SampleCountry,1962,34720.6647830615
SampleCountry,1961,2012
SampleCountry,1962,36964.5337655886
SampleCountry,1961,2013
SampleCountry,1962,34172.5755091711
SampleCountry,1961,2014
SampleCountry,1962,35835.9314284341
SampleCountry,1961,2015
SampleCountry,1962,38853.6505551505
SampleCountry,1961,2016
SampleCountry,1962,38757.333549902
SampleCountry,1961,2017
SampleCountry,1962,39073.8403373506
SampleCountry,1961,2018
SampleCountry,1962,39502.0829505689
SampleCountry,1961,2019
SampleCountry,1962,36650.4490056998
SampleCountry,1961,2020
SampleCountry,1962,37140.5595822096
SampleCountry,1961,2021
SampleCountry,1962,38873.8613987597
SampleCountry,1961,2022
SampleCountry,1962,41180.3426854104
SampleCountry,1961,2023
